pair_id,url1_lang,google_lang1,url2_lang,google_lang2,title1,title2,translated1,translated2
1483796468_1483956019,pl,pl,pl,pl,"Incydent w Watykanie. Franciszek przeprosił, że stracił cierpliwość [WIDEO]","Papież: Przepraszam, straciłem cierpliwość, dałem zły przykład",Incident in the Vatican.Franciszek apologized that he lost his patience [video],"Pope: I'm sorry, I lost patience, I gave a bad example"
1483932525_1483968690,pl,pl,pl,pl,Małgorzata Rozenek spędziła sylwestra w Zakopanem i zachwyciła stylizacją. Suknia piękna,Nadchodzą lata 20. Witajcie w nowej bajce,Małgorzata Rozenek spent New Year's Eve in Zakopane and delighted stylization.Dress,20 years old. Welcome to a new fairy tale
1483815039_1483925044,pl,pl,pl,pl,"Latający w czasie Donald Tusk. Jego książka ""Szczerze"" jest nieszczera",Jerzy Bukowski: Wszechobecny Tusk,"Flying during Donald Tusk.His book ""honestly"" is insincere",Jerzy Bukowski: Ubiquitous Tusk
1483934172_1484159979,pl,pl,pl,pl,Ptasia grypa. Wykryto ognisko groźne dla ludzi,Żywiec. Policja szuka mężczyzny. Zostawił w kurtce sporo gotówki,Bird flu.A fire was detected dangerous for people,Żywiec.The police are looking for a man.He left a lot of cash in his jacket
1483937807_1484012727,pl,pl,pl,pl,"Eliza Michalik o roku 2020: Polska jest w niebezpiecznym momencie, potrzebujemy prawdziwej politycznej walki, a nie marudzenia, choćby i pięknego",Tak Polskę zbudowano. 30-lecie planu Balcerowicza,"Eliza Michalik at 2020: Poland is in a dangerous moment, we need a true political fight, not a mistake, even and beautiful",Yes Poland was built.30th anniversary of the Balcerowicz plan
1483866549_1483976822,pl,pl,pl,pl,"Nie jesteś już niewolnikiem, lecz synem!","Papież Franciszek przeprosił, że stracił cierpliwość. „Dałem zły przykład”","You are no longer a slave, but a son!","Pope Francis apologized that he lost his patience.""I gave a bad example"""
1558590160_1558463768,tr,tr,tr,tr,Tekirdağ balıkçı barınağında koronavirüs tedbirleri,İzmir'de toplu ulaşım kullanımı yüzde 79 azaldı,Koronavirus measures at Tekirdag fishing shelter,The use of public transportation in Izmir has declined 79 percent
1558584081_1558836764,tr,tr,tr,tr,ATV Esra Erol canlıda Baha Akkoç ifşası! Silah zoruyla kaçırıldım dedi fuhuş çıktı,Esra Erol son bölümde şok fuhuş iddiası! 3 yaşındaki çocuğuyla...,Atv Esra Erol LIVE BAHA AKKOÇ Disclosure!Said that the gun is hardly kidnapped prostitution,Esra Erol claim shock prostitution in the last chapter!With his 3-year-old ...
1559366322_1558541051,tr,tr,tr,tr,"CANLI Koronavirüs haritası – 26 Mart Perşembe Koronavirüs son durum! Ölü sayısı, iyileşen ve yeni vaka kaç?",ABD'de dayanıklı mal siparişleri şubatta arttı,"Live Coronavirus Map - March 26th Thursday Coronavirus Last Status!What is the number of dead, healing and new case?",Durable goods orders in the US increased in February
1558587591_1558942016,tr,tr,tr,tr,Ekonomik Örgütler: Sosyal Sigortalar’a kayıtlı çalışanlara maaş desteği verilmeli,KKTC'de yüksek memur maaşlarında kesintiye gidilecek,Economic Organizations: Social Insurance Registered Employees should be given salary support,Introduction to High Officer Salaries in TRNC
1558563707_1558261544,tr,tr,tr,tr,Roger Federer'den büyük bağış!,"YouTube, varsayılan video kalitesini düşürdü",Great Donation from Roger Federer!,YouTube has dropped the default video quality
1558563717_1558689271,tr,tr,tr,tr,Ruhani: İkinci bir koronavirüs dalgasıyla karşılaşabiliriz,BM'den en yoksul ülkelerde Kovid-19'la mücadeleye 2 milyar dolar yardım çağrısı,Ruhani: We can face a second coronavirus wave,Call of $ 2 billion to fight Kovid-19 in the poorest countries of the UN
1558587224_1558557287,tr,tr,tr,tr,Hikmet Karaman: İnşallah kısa sürede normal günlerimize döneriz,Mustafa Cengiz: Bende hiçbir belirti yok,Hikmet Karaman: I hope we are going to our normal days in a short time,Mustafa Cengiz: I don't have any signs
1558596028_1558601868,tr,tr,tr,tr,Mustafa Cengiz'den Fatih Terim ve corona virüs açıklaması!,Galatasaray Başkanı Mustafa Cengiz'den Fatih Terim açıklaması!,Mustafa Cengiz's Fatih Term and Corona Virus Description!,The President of Galatasaray Mustafa Cengiz is a Fatih term description!
1558590184_1558318470,tr,tr,tr,tr,Tekirdağ'dan kısa kısa,"Tekirdağlı yaşlılar ""Evde kal"" çağrısına uyuyor",Short short from Tekirdağ,"Tekirdıklı Seniors asleep to the call of ""stay at home"""
1558601860_1558267452,tr,tr,tr,tr,Son dakika: ABD'den Çin ve İran'a çok sert coronavirüs tepkisi! Tartışma alevlendi...,Terörü nasıl yendiysek bu virüsü de yeneceğiz,Last minute: From US to China and Iran very hard Coronavirus reaction!Discussion flared ...,How will we beat this virus if we beat the terror
1558605779_1560216121,tr,tr,tr,tr,ABD'den Çin ve İran'a çok sert sözler! Hayatları riske atıyorlar,ABD Başkanı Donald Trump ve Macron telefonda koronavirüsü görüştü,Very hard words from the US to China and Iran!They risk their lives,US President Donald Trump and Macron Choronavirus on the Phone
1558569635_1558718876,tr,tr,tr,tr,SON DAKİKA! Fenerbahçe açıkladı: 1 futbolcu ve 1 çalışanda bulgu!,Kasımpaşa'dan Fenerbahçe'ye geçmiş olsun mesajı,LAST MINUTE!Fenerbahce announced: 1 football player and find in 1 employee!,Get to Fenerbahce from Kasimpaşa Message
1558571270_1558520014,tr,tr,tr,tr,Milletvekili Canbey'den tarım ve hayvancılığa destek müjdesi,Son dakika! Beştepe'de infaz düzenlemesi zirvesi,Agriculture and livestock from MP CANBEY,Last minute!Summit of executing in fivepease
1558606302_1558541051,tr,tr,tr,tr,Atakum'da pazarda salgın önlemi,ABD'de dayanıklı mal siparişleri şubatta arttı,Epidue in Atakum,Durable goods orders in the US increased in February
1558607516_1559011342,tr,tr,tr,tr,"Riyad, Mekke ve Medine koronavirüs nedeniyle giriş çıkışlara kapatılıyor","Suudi Arabistan'dan Mekke, Medine ve Riyad kentleri için karantina kararı! İşte detaylar...","Riyadh, Mecca and Medina are closed to input outputs due to coronavirus","Saudi Arabia is a quarantine decision for Mecca, Medina and Riyadh cities!Here are details ..."
1558575971_1558965135,tr,tr,tr,tr,YENİ YARGI REFORMU VE İNFAZ YASASI İSTİŞARE TOPLANTISI TELEKONFERANSLA YAPILDI,ERDOĞAN KORONAVİRÜSE İLİŞKİN YAPILACAK G20 LİDERLER OLAĞANÜSTÜ ZİRVESİNE KATILACAK,New judicial reform and execution law consultation meeting was held with teleconference,The G20 leaders to be held on Erdogan coronavirus will participate in the extraordinary summit
1558583192_1558309104,tr,tr,tr,tr,Kapalı çarşıda korona sessizliği,Kahramanmaraş'ta uyuşturucuya 14 gözaltı,Korona silence in the off bazaar,14 detention to drugs in Kahramanmaras
1558567102_1559017117,tr,tr,tr,tr,Yeni işe alınacak 32 bin sağlık personeline ilişkin ayrıntılar açıklandı,Sağlık Bakanı Koca: Son 24 saatte 15 hastamız hayata veda etti,Details on 32 thousand health personnel to be recruited New,Health Minister Husband: 15 patients in the last 24 hours farewell to life
1558570909_1558606248,tr,tr,tr,tr,"Yaşlı adama zorla maske takıp, başına kolonya döken adamın cezası belli oldu",İSTANBUL'DA UTANDIRAN GÖRÜNTÜ; ŞÜPHELİYE EV HAPSİ CEZASI,The old man put in the mask forced on the mask and the punishment of the man in cologne was certain,The image that embarrasses in Istanbul;House confinement to the suspect
1558597435_1559010941,tr,tr,tr,tr,CHP'den infaz düzenlemesi taslağına 5 maddelik görüş,ŞİDDETİN BAHANESİ VİRÜS OLMAMALI,5-item view to the draft of the execution arrangement from CHP,The excuse of violence should not be a virus
1558579771_1558123546,tr,tr,tr,tr,Muğla'da sokak hayvanları için ilave mama kapları,İzmir'de tır alt geçide sıkıştı,Additional Mama containers for street animals in Muğla,Truck in Izmir stuck in underpass
1558607417_1558514413,tr,tr,tr,tr,Virüs çıkan Fenerbahçeli isim belli oldu,Fenerbahçe'den açıklama: Bir futbolcu ve bir sağlık heyeti çalışanında koronavirüs bulgusuna rastlanmıştır,The Fenerbahceli Name emerging the virus was certain,Description from Fenerbahce: a football player and a health delegation are found in coronavirus finding
1558608039_1558883689,tr,tr,tr,tr,Sözleri tepki çeken imam 'yanlış anlaşıldım' dedi,"Kaybolan engelli genç kız, evinden 6 kilometre uzakta bulundu",Imam 'wrongly understood' to react to the lyrics said,"Disabled young girl, found 6 kilometers away from his house"
1558585535_1559027282,tr,tr,tr,tr,Fransızların yarısından fazlası koronavirüs kriz yönetimi konusunda hükümete güvenmiyor,Fransa'da askerler koronavirüsle mücadeleye katkı sunacak,More than half of the French do not trust the government in coronavirus crisis management,"In France, the soldiers will contribute to the challenge of coronavirus"
1558607122_1558635921,tr,tr,tr,tr,"Bünyan'da ""Vefa Sosyal Destek Grubu"" yaşlılar için sahada",Benzine 7 kuruş zam,"In the field for ""Vefa Social Support Group"" in Bünyan",Gasine 7-cent hike
1558605791_1559296692,tr,tr,tr,tr,"""Evde kal"" çağrısının ardından AVM'ler boş kaldı","Deprem mi oldu, nerede, saat kaçta, kaç şiddetinde? 26 Mart Kandilli Rasathanesi ve AFAD son depr...","After the call of ""stay at home"", AVMs remained empty","Was an earthquake, where, what time is it, how many severity?March 26 Kandilli Observatory and Afad Last ..."
1558591711_1558591708,tr,tr,tr,tr,Yıldırım'dan 'Evinde kal' çağrısı,Adıyaman'da cadde ve sokaklar köpüklendi,Call to 'stay at home' from Yildirim,Avenue and streets were foamed in Adiyaman
1558579032_1558491114,tr,tr,tr,tr,Eskişehir'de uyuşturucu davasında 2 sanığa hapis cezası,TBMM’nin 100’üncü yıl dönümü etkinlikleri ertelendi,In the Eskişehir prison for 2 defects in drug cases,The 100th year anniversary of the TBMM was postponed
1558563674_1558852707,tr,tr,tr,tr,Milletvekili Canbey'den tarım ve hayvancılığa destek müjdesi,Sokağa çıkma kısıtlaması olanların maaşları evlerinde ödenecek,Agriculture and livestock from MP CANBEY,The stewel-restraints' salaries will be paid in their homes
1558572196_1558515869,tr,tr,tr,tr,Fenerbahçe'de 2 koronavirüs tespiti,"Fenerbahçe koronavirüs testine girdi, sonuçlar bekleniyor",2 coronavirus detection in Fenerbahce,"Fenerbahce entered coronavirus test, results are expected"
1558559561_1558726849,tr,tr,tr,tr,Mühendislik öğrencisi kazada öldü,Samsun Hedef Halk Gazetesi,Engineering student died in accident,Samsun Target Public Newspaper
1558581134_1558181315,tr,tr,tr,tr,Korona fırsatçıları yeme yüzde 50 zam yaptı!,AKSARAY'DA OTOBÜS TRAMVAY YOLUNA GİRDİ (1),Korona has made 50 percent hikes eating opportunities!,The bus tram walked in Aksaray (1)
1558601678_1558371119,tr,tr,tr,tr,İSTANBUL'DA UTANDIRAN GÖRÜNTÜ; ŞÜPHELİYE EV HAPSİ CEZASI,Son dakika: İstanbul'da yaşlı adama maske takarak tepki çeken şahıs hakkında flaş gelişme,The image that embarrasses in Istanbul;House confinement to the suspect,"Last Minute: In Istanbul, the elderly man is the response to the respond to the response"
1558591597_1558639371,tr,tr,tr,tr,Ankara'da koronavirüsle ilgili asılsız paylaşım yapan şüpheli yakalandı,Benzine 7 kuruş zam yapıldı,The suspect has been caught in ankara with coronavirus in Ankara,Gasoline has 7 cent hikes
1558593199_1558613605,tr,tr,tr,tr,Türkiye’ye arabayla gelen gurbetçilere ek süre,RTÜK'ten koronavirüs yayınlarında yasaları ihlal edenlere ceza,Additional time to expatriates by car to Turkey,Punishment to violating laws in coronavirus publications from RTÜK
1558563644_1559260652,tr,tr,tr,tr,"Fenerbahçe’den şok ""Korona"" açıklaması: Bir futbolcunun testi pozitif çıktı",Bir futbolcu pozitif çıktı,"Description of the ""Corona"" from Fenerbahce: A football player's testing was positively out",A football player is out of the positive
1558601736_1558902160,tr,tr,tr,tr,ABB'den sağlık personeline market alışverişi ve su kartına bakiye yükleme kolaylığı,Ankara Büyükşehir Belediyesinde 12 yaşından küçük çocuğu olan personelin izinleri uzatıldı,Ease of market exchange from ABB to health personnel and balance to water card,Ankara Metropolitan Municipality has been extended permits of personnel with children under 12 years of age
1558576860_1558871514,tr,tr,tr,tr,Virüs çıkan Fenerbahçeli isim belli oldu,"Alanyaspor Teknik Direktörü Erol Bulut'tan Fenerbahçe'ye ""geçmiş olsun"" mesajı",The Fenerbahceli Name emerging the virus was certain,Alanyaspor Manager Erol Cloud From Fenerbahce to Fenerbahçe Message
1558608035_1558517429,tr,tr,tr,tr,Bakan Turhan'dan 'evde kal' çağrısı,İstanbul'da toplu ulaşımı kullananlar azaldı,Call of 'stay at home' from overlooking Turhan,Those who use public transport in Istanbul reduced
1558581143_1558609613,tr,tr,tr,tr,Muhsin Yazıcıoğlu suikastı aydınlatılsın!,"Meslektaşları, gazeteci İsmail Güneş'i kabri başında andı",Muhsin Yazıccooğlu you are illuminated!,"Their colleagues, journalist ismail sun at the beginning of the camp"
1558590166_1558546592,tr,tr,tr,tr,Market ve manavlara paketli satış denetimi,Evlerden atık yağlar ve elektronikler toplanıyor,Packed Sales Inspection to Market and Lamps,Waste oils and electronics are collected from houses
1558576281_1558746898,tr,tr,tr,tr,İşsizlik maaşı şartları nelerdir? İŞKUR işsizlik maaşı başvuru nasıl yapılır 2020,Koronavirüs salgını nedeniyle uzaktan eğitim 30 Nisan'a kadar uzatıldı,What are the terms of unemployment benefit?İŞKUR Unemployment Salary Application How to make 2020,Distance education due to coronavirus epidemic extended until April 30
1558563658_1559011342,tr,tr,tr,tr,"Riyad, Mekke ve Medine’de sokağa çıkma yasağı ilan edildi!","Suudi Arabistan'dan Mekke, Medine ve Riyad kentleri için karantina kararı! İşte detaylar...",Riyadh was declared curfew in Mecca and Medina!,"Saudi Arabia is a quarantine decision for Mecca, Medina and Riyadh cities!Here are details ..."
1558575452_1558247096,tr,tr,tr,tr,Milli Gazete,Son dakika! Corona virüsü nedeniyle işçi ücretsiz izne çıkarılabilir mi? İşçi ücretsiz izinde taz...,National newspaper,Last minute!Can worker free permission due to Corona virus?The worker is on the trail of taz ...
1558587229_1558920950,tr,tr,tr,tr,Filipinler'de bir senatörde daha Kovid-19 tespit edildi,Halkbank'tan Esnaf Destek Paketi'ne ilişkin açıklama,More Kovid-19 was detected in a Senator in the Philippines,Explanation of the trades support package from Halkbank
1558606313_1558126223,tr,tr,tr,tr,"Yurt dışından Türkiye'ye getirilen öğrenciler: ""Bu bir vefa borcudur, ödemeye hazırız"" (2)",Türkiye'ye dönmek isteyen öğrencilerin tahliye işlemleri tamamlandı,"Students brought from abroad to Turkey: ""This is a Vefe debt, we are ready to pay"" (2)",Students who want to return to Turkey completed evacuation operations
1558607118_1558496095,tr,tr,tr,tr,Kaymakam Duru maske üretim atölyesini ziyaret etti,"Meslektaşları, gazeteci İsmail Güneş'i kabri başında andı",Kaymakam Duru Mask visited the production workshop,"Their colleagues, journalist ismail sun at the beginning of the camp"
1558576891_1558639371,tr,tr,tr,tr,"Bolu'da öğretmenler, sağlık çalışanları için yüz siperlikli maske üretiyor",Benzine 7 kuruş zam yapıldı,In Bolu teachers produce mask with a hundred shields for health workers,Gasoline has 7 cent hikes
1558581161_1559296692,tr,tr,tr,tr,Koronavirüs uyarılarını dikkate almadılar! Antalya'da şaşırtan manzara,"Deprem mi oldu, nerede, saat kaçta, kaç şiddetinde? 26 Mart Kandilli Rasathanesi ve AFAD son depr...",They did not consider coronavirus warnings!Landscape that surprised in Antalya,"Was an earthquake, where, what time is it, how many severity?March 26 Kandilli Observatory and Afad Last ..."
1558606715_1558804848,tr,tr,tr,tr,Fenerbahçeli bir futbolcu ve sağlık çalışanında Koronavirüs bulgusu,Sivasspor'dan Fenerbahçe'ye geçmiş olsun mesajı,Coronavirus finding in a Fenerbahcelian football player and health worker,Get to Fenerbahce from Sivasspor
